timestamp,ifInOctets,ifOutOctets,ifInErrors,ifOutErrors,latencia_ms,perdida_paquetes,RSRP_dBm,SINR_dB,BW_in_Mbps,BW_out_Mbps,TasaErrorIn_%,TasaErrorOut_%,CalidadSenal
2023-08-26 08:27:00,8359659,1673077,14,1,17.67,1,-95,25.55,0.22,0.04,0.0002,0.0001,Regular
2023-08-26 08:28:00,8663998,3739436,5,6,92.21,0,-83,6.34,0.23,0.1,0.0001,0.0002,Mala
2023-08-26 08:29:00,6465513,1530649,19,9,37.81,0,-90,21.41,0.17,0.04,0.0003,0.0006,Buena
2023-08-26 08:30:00,1317942,3881331,1,8,45.55,0,-105,18.45,0.04,0.1,0.0001,0.0002,Regular
2023-08-26 08:31:00,4894456,3527936,14,0,39.67,0,-95,22.35,0.13,0.09,0.0003,0.0,Regular
2023-08-26 08:32:00,1337462,1051741,19,2,43.82,0,-94,23.64,0.04,0.03,0.0014,0.0002,Buena
2023-08-26 08:33:00,6609210,1395318,11,6,29.62,0,-109,19.83,0.18,0.04,0.0002,0.0004,Regular
2023-08-26 08:34:00,4928207,1223809,2,8,71.37,0,-103,28.69,0.13,0.03,0.0,0.0007,Regular
2023-08-26 08:35:00,9810381,2072102,9,4,77.03,0,-96,25.93,0.26,0.06,0.0001,0.0002,Regular
2023-08-26 08:36:00,3430630,656837,13,6,83.2,0,-101,6.87,0.09,0.02,0.0004,0.0009,Mala
2023-08-26 08:37:00,5563167,1019676,13,9,37.42,0,-82,27.41,0.15,0.03,0.0002,0.0009,Buena
2023-08-26 08:38:00,8463131,2295651,2,6,77.64,0,-91,10.79,0.23,0.06,0.0,0.0003,Regular
2023-08-26 08:39:00,3795126,2110921,0,3,65.58,0,-87,21.8,0.1,0.06,0.0,0.0001,Buena
2023-08-26 08:40:00,8614896,4963593,19,4,96.0,0,-88,25.44,0.23,0.13,0.0002,0.0001,Buena
2023-08-26 08:41:00,6562632,4473883,0,1,45.35,0,-102,13.09,0.18,0.12,0.0,0.0,Regular
2023-08-26 08:42:00,7398905,3194670,1,7,99.27,0,-112,1.55,0.2,0.09,0.0,0.0002,Mala
2023-08-26 08:43:00,6345708,1656714,18,0,75.34,0,-109,28.49,0.17,0.04,0.0003,0.0,Regular
2023-08-26 08:44:00,5266399,4661460,9,1,78.75,0,-103,2.17,0.14,0.12,0.0002,0.0,Mala
2023-08-26 08:45:00,3727364,1236664,3,2,7.44,0,-99,10.44,0.1,0.03,0.0001,0.0002,Regular
2023-08-26 08:46:00,9476201,4368784,3,6,52.25,0,-87,17.89,0.25,0.12,0.0,0.0001,Regular
2023-08-26 08:47:00,6582266,1004788,12,5,55.19,0,-99,3.53,0.18,0.03,0.0002,0.0005,Mala
2023-08-26 08:48:00,1902473,2006440,8,6,8.86,0,-97,25.15,0.05,0.05,0.0004,0.0003,Regular
2023-08-26 08:49:00,1126202,4911045,6,4,34.65,0,-90,6.1,0.03,0.13,0.0005,0.0001,Mala
2023-08-26 08:50:00,9507150,1977482,15,3,95.79,0,-107,29.58,0.25,0.05,0.0002,0.0002,Regular
2023-08-26 08:51:00,2417158,3340918,17,6,45.48,0,-114,27.49,0.06,0.09,0.0007,0.0002,Regular
2023-08-26 08:52:00,2835932,3441507,2,2,22.74,0,-96,18.14,0.08,0.09,0.0001,0.0001,Regular
2023-08-26 08:53:00,3672762,3813372,19,9,53.77,0,-93,19.8,0.1,0.1,0.0005,0.0002,Regular
2023-08-26 08:54:00,4716434,1733678,19,6,8.21,0,-98,16.01,0.13,0.05,0.0004,0.0003,Regular
2023-08-26 08:55:00,1455433,1625664,9,1,54.02,0,-90,11.73,0.04,0.04,0.0006,0.0001,Regular
2023-08-26 08:56:00,9478748,2587403,15,7,61.46,0,-91,10.55,0.25,0.07,0.0002,0.0003,Regular
2023-08-26 08:57:00,2515554,3167107,2,5,38.98,0,-99,26.75,0.07,0.08,0.0001,0.0002,Regular
2023-08-26 08:58:00,2584645,4225563,10,2,77.44,0,-106,17.3,0.07,0.11,0.0004,0.0,Regular
2023-08-26 08:59:00,4230786,3880635,9,2,17.89,0,-91,24.7,0.11,0.1,0.0002,0.0001,Buena
2023-08-26 09:00:00,5676103,3459532,15,4,88.43,0,-88,15.42,0.15,0.09,0.0003,0.0001,Regular
2023-08-26 09:01:00,4416403,4650122,7,2,95.77,0,-90,9.21,0.12,0.12,0.0002,0.0,Mala
2023-08-26 09:02:00,8639214,1606136,8,5,5.12,0,-104,2.75,0.23,0.04,0.0001,0.0003,Mala
2023-08-26 09:03:00,8690115,1401495,14,1,85.06,0,-97,9.71,0.23,0.04,0.0002,0.0001,Mala
2023-08-26 09:04:00,4621420,3620847,2,7,53.08,0,-93,26.4,0.12,0.1,0.0,0.0002,Buena
2023-08-26 09:05:00,4943439,2811753,3,8,48.83,0,-102,21.36,0.13,0.07,0.0001,0.0003,Regular
2023-08-26 09:06:00,2251661,3477802,12,6,27.67,0,-99,23.57,0.06,0.09,0.0005,0.0002,Regular
2023-08-26 09:07:00,2114100,2973758,11,2,47.5,0,-101,23.2,0.06,0.08,0.0005,0.0001,Regular
2023-08-26 09:08:00,8816184,2530603,8,9,95.29,0,-95,3.6,0.24,0.07,0.0001,0.0004,Mala
2023-08-26 09:09:00,2509390,3830014,13,3,25.02,0,-86,4.77,0.07,0.1,0.0005,0.0001,Mala
2023-08-26 09:10:00,3007878,4974445,18,9,22.01,0,-97,9.52,0.08,0.13,0.0006,0.0002,Mala
2023-08-26 09:11:00,5712037,3649407,6,1,27.98,0,-84,9.03,0.15,0.1,0.0001,0.0,Mala
2023-08-26 09:12:00,9704225,4210324,15,8,57.42,0,-87,1.98,0.26,0.11,0.0002,0.0002,Mala
2023-08-26 09:13:00,8228840,1482912,19,4,93.38,0,-94,4.6,0.22,0.04,0.0002,0.0003,Mala
2023-08-26 09:14:00,2804053,3044306,4,1,59.52,1,-96,25.69,0.07,0.08,0.0001,0.0,Regular
2023-08-26 09:15:00,7281328,1029983,9,9,28.13,0,-115,17.67,0.19,0.03,0.0001,0.0009,Regular
2023-08-26 09:16:00,5470756,2823964,17,5,46.84,1,-97,10.27,0.15,0.08,0.0003,0.0002,Regular
2023-08-26 09:17:00,9480171,1082787,10,6,42.09,0,-90,15.79,0.25,0.03,0.0001,0.0006,Regular
2023-08-26 09:18:00,3827754,523382,6,1,9.42,0,-109,7.84,0.1,0.01,0.0002,0.0002,Mala
2023-08-26 09:19:00,5953799,4303454,13,0,53.51,0,-82,17.52,0.16,0.11,0.0002,0.0,Regular
2023-08-26 09:20:00,9239115,3049684,19,6,16.97,0,-110,2.24,0.25,0.08,0.0002,0.0002,Mala
2023-08-26 09:21:00,9351184,4283847,17,0,85.01,0,-94,27.08,0.25,0.11,0.0002,0.0,Buena
2023-08-26 09:22:00,4739469,2658988,10,2,57.15,0,-107,7.21,0.13,0.07,0.0002,0.0001,Mala
2023-08-26 09:23:00,9642979,1842643,11,3,85.24,0,-87,24.57,0.26,0.05,0.0001,0.0002,Buena
2023-08-26 09:24:00,3199318,1803609,17,1,95.82,0,-99,19.8,0.09,0.05,0.0005,0.0001,Regular
2023-08-26 09:25:00,6257386,2430719,1,6,94.6,0,-103,15.69,0.17,0.06,0.0,0.0002,Regular
2023-08-26 09:26:00,4094510,1411345,0,4,14.54,0,-99,27.89,0.11,0.04,0.0,0.0003,Regular
2023-08-26 09:27:00,1420888,3928811,9,0,94.76,0,-106,4.7,0.04,0.1,0.0006,0.0,Mala
2023-08-26 09:28:00,9295953,1792348,0,7,80.6,0,-91,3.58,0.25,0.05,0.0,0.0004,Mala
2023-08-26 09:29:00,6570090,1567376,5,9,78.88,0,-98,9.66,0.18,0.04,0.0001,0.0006,Mala
2023-08-26 09:30:00,1190285,2653592,6,6,13.56,0,-101,24.91,0.03,0.07,0.0005,0.0002,Regular
2023-08-26 09:31:00,4196699,3013614,16,3,22.05,0,-89,1.06,0.11,0.08,0.0004,0.0001,Mala
2023-08-26 09:32:00,3211130,3043173,8,1,97.64,0,-97,7.18,0.09,0.08,0.0002,0.0,Mala
2023-08-26 09:33:00,2207739,3644720,6,6,25.27,0,-101,12.74,0.06,0.1,0.0003,0.0002,Regular
2023-08-26 09:34:00,9176958,4291343,16,1,21.06,0,-109,21.39,0.24,0.11,0.0002,0.0,Regular
2023-08-26 09:35:00,4128411,2122512,2,5,39.42,0,-100,8.98,0.11,0.06,0.0,0.0002,Mala
2023-08-26 09:36:00,6130418,950067,15,0,91.77,0,-92,13.44,0.16,0.03,0.0002,0.0,Regular
2023-08-26 09:37:00,3716826,855642,4,6,50.24,0,-93,10.11,0.1,0.02,0.0001,0.0007,Regular
2023-08-26 09:38:00,2488543,4426176,19,6,92.46,0,-105,2.76,0.07,0.12,0.0008,0.0001,Mala
2023-08-26 09:39:00,6853294,2197152,17,3,36.76,0,-92,22.16,0.18,0.06,0.0002,0.0001,Buena
2023-08-26 09:40:00,6929191,1659149,0,3,26.52,0,-111,13.84,0.18,0.04,0.0,0.0002,Regular
2023-08-26 09:41:00,3702303,620730,3,9,52.04,0,-86,24.38,0.1,0.02,0.0001,0.0014,Buena
2023-08-26 09:42:00,3437587,4581093,10,4,63.47,0,-100,20.84,0.09,0.12,0.0003,0.0001,Regular
2023-08-26 09:43:00,7417115,1612762,19,1,42.19,0,-96,1.73,0.2,0.04,0.0003,0.0001,Mala
2023-08-26 09:44:00,6587757,2339968,8,8,37.87,0,-87,15.0,0.18,0.06,0.0001,0.0003,Regular
2023-08-26 09:45:00,2111288,4713085,7,9,25.72,1,-99,29.73,0.06,0.13,0.0003,0.0002,Regular
2023-08-26 09:46:00,4298273,3676854,7,3,31.13,0,-97,9.24,0.11,0.1,0.0002,0.0001,Mala
2023-08-26 09:47:00,8316359,1786793,4,8,68.95,0,-90,14.79,0.22,0.05,0.0,0.0004,Regular
2023-08-26 09:48:00,9992719,2441042,11,2,40.14,0,-101,19.56,0.27,0.07,0.0001,0.0001,Regular
2023-08-26 09:49:00,7323686,3151222,0,8,12.58,0,-91,6.07,0.2,0.08,0.0,0.0003,Mala
2023-08-26 09:50:00,7594244,1867107,14,0,18.12,0,-101,21.08,0.2,0.05,0.0002,0.0,Regular
2023-08-26 09:51:00,1831635,4318067,17,6,40.38,0,-96,19.79,0.05,0.12,0.0009,0.0001,Regular
2023-08-26 09:52:00,2467217,761161,5,3,92.83,0,-86,11.25,0.07,0.02,0.0002,0.0004,Regular
2023-08-26 09:53:00,3744686,4357469,9,6,41.01,0,-95,8.53,0.1,0.12,0.0002,0.0001,Mala
2023-08-26 09:54:00,4230545,4351526,13,9,10.76,0,-81,27.57,0.11,0.12,0.0003,0.0002,Buena
2023-08-26 09:55:00,8578689,835983,7,5,44.71,0,-110,3.81,0.23,0.02,0.0001,0.0006,Mala
2023-08-26 09:56:00,8557065,2577382,2,3,68.54,0,-105,12.96,0.23,0.07,0.0,0.0001,Regular
2023-08-26 09:57:00,1231414,2966993,18,3,61.39,0,-93,23.01,0.03,0.08,0.0015,0.0001,Buena
2023-08-26 09:58:00,3402110,1615059,11,7,31.49,1,-107,4.44,0.09,0.04,0.0003,0.0004,Mala
2023-08-26 09:59:00,2643083,899769,11,6,70.37,0,-98,27.99,0.07,0.02,0.0004,0.0007,Regular
2023-08-26 10:00:00,6050058,3154965,14,3,64.91,0,-88,15.79,0.16,0.08,0.0002,0.0001,Regular
2023-08-26 10:01:00,1021650,1592924,6,5,21.36,0,-97,15.14,0.03,0.04,0.0006,0.0003,Regular
2023-08-26 10:02:00,2404962,4963721,3,5,20.4,0,-86,12.73,0.06,0.13,0.0001,0.0001,Regular
2023-08-26 10:03:00,4023846,3972108,8,0,56.98,0,-101,26.02,0.11,0.11,0.0002,0.0,Regular
2023-08-26 10:04:00,3913293,634607,15,1,67.65,0,-104,28.45,0.1,0.02,0.0004,0.0002,Regular
2023-08-26 10:05:00,9594859,4581909,12,3,96.38,0,-114,11.4,0.26,0.12,0.0001,0.0001,Regular
2023-08-26 10:06:00,7825687,2286960,3,5,45.08,0,-107,16.27,0.21,0.06,0.0,0.0002,Regular
2023-08-26 10:07:00,4844328,3846953,8,5,77.67,0,-81,9.46,0.13,0.1,0.0002,0.0001,Mala
2023-08-26 10:08:00,8779008,1656928,17,0,16.07,0,-115,11.04,0.23,0.04,0.0002,0.0,Regular
2023-08-26 10:09:00,7020010,3741695,14,7,89.51,0,-85,0.85,0.19,0.1,0.0002,0.0002,Mala
2023-08-26 10:10:00,8121782,712628,14,1,65.15,0,-88,23.58,0.22,0.02,0.0002,0.0001,Buena
2023-08-26 10:11:00,6172886,4806193,5,4,64.76,0,-109,29.08,0.16,0.13,0.0001,0.0001,Regular
2023-08-26 10:12:00,5513207,4675553,10,3,18.53,0,-100,23.09,0.15,0.12,0.0002,0.0001,Regular
2023-08-26 10:13:00,9050763,4956367,7,4,8.76,0,-102,15.55,0.24,0.13,0.0001,0.0001,Regular
2023-08-26 10:14:00,2724854,3606754,16,4,71.64,1,-83,24.83,0.07,0.1,0.0006,0.0001,Buena
2023-08-26 10:15:00,9771419,3691833,16,9,16.12,1,-110,25.74,0.26,0.1,0.0002,0.0002,Regular
2023-08-26 10:16:00,5695995,4827261,17,7,17.06,0,-95,16.34,0.15,0.13,0.0003,0.0001,Regular
2023-08-26 10:17:00,2008314,3572475,3,9,22.81,0,-106,28.11,0.05,0.1,0.0001,0.0003,Regular
2023-08-26 10:18:00,5408608,3712425,14,6,14.29,0,-84,0.91,0.14,0.1,0.0003,0.0002,Mala
2023-08-26 10:19:00,3493330,1585110,1,8,64.41,0,-110,0.3,0.09,0.04,0.0,0.0005,Mala
2023-08-26 10:20:00,7730419,1641610,1,0,45.09,0,-114,2.44,0.21,0.04,0.0,0.0,Mala
2023-08-26 10:21:00,7605949,2884333,9,5,30.28,0,-89,1.74,0.2,0.08,0.0001,0.0002,Mala
2023-08-26 10:22:00,5396208,2059284,2,5,46.87,0,-102,12.74,0.14,0.05,0.0,0.0002,Regular
2023-08-26 10:23:00,1711716,1474687,7,1,85.19,0,-93,28.21,0.05,0.04,0.0004,0.0001,Buena
2023-08-26 10:24:00,3767257,1324726,19,7,93.07,0,-95,20.26,0.1,0.04,0.0005,0.0005,Regular
2023-08-26 10:25:00,8542242,3577165,6,5,51.31,0,-86,19.78,0.23,0.1,0.0001,0.0001,Regular
2023-08-26 10:26:00,8359055,504694,11,9,58.84,0,-91,11.55,0.22,0.01,0.0001,0.0018,Regular
2023-08-26 10:27:00,2699660,4659074,18,8,29.43,0,-92,16.01,0.07,0.12,0.0007,0.0002,Regular
2023-08-26 10:28:00,7110845,3179590,14,9,53.79,0,-105,9.13,0.19,0.08,0.0002,0.0003,Mala
2023-08-26 10:29:00,1345430,4237486,13,4,76.07,0,-81,15.54,0.04,0.11,0.001,0.0001,Regular
2023-08-26 10:30:00,2857845,1174267,15,6,51.75,0,-112,22.4,0.08,0.03,0.0005,0.0005,Regular
2023-08-26 10:31:00,3505365,3369839,13,5,33.7,0,-103,16.76,0.09,0.09,0.0004,0.0001,Regular
2023-08-26 10:32:00,7312379,2537775,2,4,60.29,0,-107,12.57,0.19,0.07,0.0,0.0002,Regular
2023-08-26 10:33:00,9135340,1728135,17,5,94.93,0,-88,25.35,0.24,0.05,0.0002,0.0003,Buena
2023-08-26 10:34:00,1847405,2486373,5,3,89.36,0,-100,8.62,0.05,0.07,0.0003,0.0001,Mala
2023-08-26 10:35:00,1233462,3626773,16,2,78.08,0,-110,14.44,0.03,0.1,0.0013,0.0001,Regular
2023-08-26 10:36:00,7342869,3416971,13,0,31.24,0,-89,29.34,0.2,0.09,0.0002,0.0,Buena
2023-08-26 10:37:00,3986068,4584488,13,0,27.95,1,-106,29.02,0.11,0.12,0.0003,0.0,Regular
2023-08-26 10:38:00,2968921,1524446,19,5,84.66,0,-93,0.19,0.08,0.04,0.0006,0.0003,Mala
2023-08-26 10:39:00,4401447,3113456,12,8,22.23,0,-95,15.97,0.12,0.08,0.0003,0.0003,Regular
2023-08-26 10:40:00,6515328,4172476,2,7,62.53,0,-90,10.11,0.17,0.11,0.0,0.0002,Regular
2023-08-26 10:41:00,9798834,4766660,12,1,46.7,0,-113,8.74,0.26,0.13,0.0001,0.0,Mala
2023-08-26 10:42:00,6369919,4186207,1,8,49.46,0,-81,17.89,0.17,0.11,0.0,0.0002,Regular
2023-08-26 10:43:00,2764694,1108919,8,7,48.18,0,-109,13.39,0.07,0.03,0.0003,0.0006,Regular
2023-08-26 10:44:00,7471530,2842854,12,8,90.5,0,-89,21.99,0.2,0.08,0.0002,0.0003,Buena
2023-08-26 10:45:00,2807254,4726479,7,3,13.27,1,-83,0.81,0.07,0.13,0.0002,0.0001,Mala
2023-08-26 10:46:00,6002828,1333230,15,8,79.38,0,-112,27.81,0.16,0.04,0.0002,0.0006,Regular
2023-08-26 10:47:00,1131562,2267052,2,1,84.33,1,-90,17.03,0.03,0.06,0.0002,0.0,Regular
2023-08-26 10:48:00,6904214,840822,12,0,94.57,0,-108,20.52,0.18,0.02,0.0002,0.0,Regular
2023-08-26 10:49:00,7933966,3570321,3,8,48.0,0,-96,18.14,0.21,0.1,0.0,0.0002,Regular
2023-08-26 10:50:00,6590240,4940768,17,9,52.51,0,-99,29.67,0.18,0.13,0.0003,0.0002,Regular
2023-08-26 10:51:00,9358827,615064,1,7,96.32,0,-111,29.59,0.25,0.02,0.0,0.0011,Regular
2023-08-26 10:52:00,1360306,3089644,19,6,48.55,0,-107,18.3,0.04,0.08,0.0014,0.0002,Regular
2023-08-26 10:53:00,8565991,2650517,14,7,52.84,0,-108,20.52,0.23,0.07,0.0002,0.0003,Regular
2023-08-26 10:54:00,3724274,2040850,16,0,36.56,0,-109,18.56,0.1,0.05,0.0004,0.0,Regular
2023-08-26 10:55:00,2594502,4067124,9,8,8.0,1,-113,9.32,0.07,0.11,0.0003,0.0002,Mala
2023-08-26 10:56:00,2488303,3558321,0,9,46.14,0,-108,5.78,0.07,0.09,0.0,0.0003,Mala
2023-08-26 10:57:00,6982547,2700852,5,8,67.23,0,-111,12.08,0.19,0.07,0.0001,0.0003,Regular
2023-08-26 10:58:00,1518490,4762551,2,8,70.54,0,-111,20.48,0.04,0.13,0.0001,0.0002,Regular
2023-08-26 10:59:00,5229228,3828359,18,5,5.62,0,-99,1.68,0.14,0.1,0.0003,0.0001,Mala
2023-08-26 11:00:00,2903124,3438324,6,3,81.1,0,-89,15.43,0.08,0.09,0.0002,0.0001,Regular
2023-08-26 11:01:00,3792537,4847864,12,1,51.78,1,-104,12.25,0.1,0.13,0.0003,0.0,Regular
2023-08-26 11:02:00,7254887,3603800,12,3,54.47,0,-88,15.82,0.19,0.1,0.0002,0.0001,Regular
2023-08-26 11:03:00,4147887,1838618,16,6,96.37,0,-112,25.81,0.11,0.05,0.0004,0.0003,Regular
2023-08-26 11:04:00,7864684,4875446,0,0,32.02,0,-88,1.43,0.21,0.13,0.0,0.0,Mala
2023-08-26 11:05:00,2587542,1086901,13,8,77.36,0,-91,22.91,0.07,0.03,0.0005,0.0007,Buena
2023-08-26 11:06:00,4862163,873921,2,2,59.6,0,-113,20.01,0.13,0.02,0.0,0.0002,Regular
2023-08-26 11:07:00,8745269,1503639,13,3,71.58,0,-85,6.12,0.23,0.04,0.0001,0.0002,Mala
2023-08-26 11:08:00,5856436,4741307,0,4,44.69,0,-104,22.03,0.16,0.13,0.0,0.0001,Regular
2023-08-26 11:09:00,8056784,907650,15,2,31.52,0,-112,14.89,0.21,0.02,0.0002,0.0002,Regular
2023-08-26 11:10:00,9543144,4229046,9,3,56.88,0,-86,14.43,0.25,0.11,0.0001,0.0001,Regular
2023-08-26 11:11:00,7234408,3305573,12,4,40.62,0,-89,14.49,0.19,0.09,0.0002,0.0001,Regular
2023-08-26 11:12:00,1624773,1694497,3,0,26.18,0,-94,28.48,0.04,0.05,0.0002,0.0,Buena
2023-08-26 11:13:00,8581002,4115383,8,8,84.73,1,-115,28.33,0.23,0.11,0.0001,0.0002,Regular
2023-08-26 11:14:00,3017528,1270448,13,9,50.2,0,-96,27.41,0.08,0.03,0.0004,0.0007,Regular
2023-08-26 11:15:00,2678332,4151948,3,9,85.49,0,-98,26.6,0.07,0.11,0.0001,0.0002,Regular
2023-08-26 11:16:00,2002021,3436384,9,3,50.03,0,-110,1.13,0.05,0.09,0.0004,0.0001,Mala
2023-08-26 11:17:00,7292357,4319128,7,8,57.9,0,-104,12.02,0.19,0.12,0.0001,0.0002,Regular
2023-08-26 11:18:00,3185132,3105676,2,3,99.55,0,-99,26.85,0.08,0.08,0.0001,0.0001,Regular
2023-08-26 11:19:00,1292007,2340220,6,0,95.39,0,-94,22.65,0.03,0.06,0.0005,0.0,Buena
2023-08-26 11:20:00,7778519,634411,9,4,30.81,0,-98,13.7,0.21,0.02,0.0001,0.0006,Regular
2023-08-26 11:21:00,3928785,4651910,2,8,87.52,0,-106,23.2,0.1,0.12,0.0001,0.0002,Regular
2023-08-26 11:22:00,5791164,3177678,1,2,42.09,0,-92,6.25,0.15,0.08,0.0,0.0001,Mala
2023-08-26 11:23:00,2612119,912610,14,4,11.77,1,-96,17.99,0.07,0.02,0.0005,0.0004,Regular
2023-08-26 11:24:00,8927532,3961743,8,2,59.7,1,-104,15.99,0.24,0.11,0.0001,0.0001,Regular
2023-08-26 11:25:00,9776381,4116666,14,2,97.82,0,-112,17.21,0.26,0.11,0.0001,0.0,Regular
2023-08-26 11:26:00,7277120,4991055,16,0,97.56,1,-111,21.65,0.19,0.13,0.0002,0.0,Regular
2023-08-26 11:27:00,5216803,552055,6,1,17.01,1,-90,28.49,0.14,0.01,0.0001,0.0002,Buena
2023-08-26 11:28:00,3583677,1636263,19,1,78.27,0,-100,7.92,0.1,0.04,0.0005,0.0001,Mala
2023-08-26 11:29:00,1143704,4042635,17,8,81.27,0,-111,22.74,0.03,0.11,0.0015,0.0002,Regular
2023-08-26 11:30:00,9454364,2997838,14,6,40.03,0,-90,19.35,0.25,0.08,0.0001,0.0002,Regular
2023-08-26 11:31:00,7731666,2469921,17,7,67.57,1,-97,20.85,0.21,0.07,0.0002,0.0003,Regular
2023-08-26 11:32:00,8891784,2128637,11,1,51.38,0,-110,12.87,0.24,0.06,0.0001,0.0,Regular
2023-08-26 11:33:00,8775872,2799820,7,8,26.65,0,-92,28.34,0.23,0.07,0.0001,0.0003,Buena
2023-08-26 11:34:00,5714386,2100448,1,2,77.32,0,-85,14.39,0.15,0.06,0.0,0.0001,Regular
2023-08-26 11:35:00,3396640,2317765,1,9,29.96,0,-85,3.65,0.09,0.06,0.0,0.0004,Mala
2023-08-26 11:36:00,7375247,4043244,4,1,37.34,0,-109,20.42,0.2,0.11,0.0001,0.0,Regular
2023-08-26 11:37:00,7994791,2338346,0,0,23.05,0,-106,3.87,0.21,0.06,0.0,0.0,Mala
2023-08-26 11:38:00,4278262,4830863,3,8,73.33,1,-94,9.68,0.11,0.13,0.0001,0.0002,Mala
2023-08-26 11:39:00,9246673,4023319,5,7,48.58,0,-102,6.84,0.25,0.11,0.0001,0.0002,Mala
2023-08-26 11:40:00,8421473,2542896,12,3,47.12,0,-88,16.17,0.22,0.07,0.0001,0.0001,Regular
2023-08-26 11:41:00,2916796,659876,18,6,62.43,0,-94,10.43,0.08,0.02,0.0006,0.0009,Regular
2023-08-26 11:42:00,2286188,1165275,10,2,19.94,0,-84,4.8,0.06,0.03,0.0004,0.0002,Mala
2023-08-26 11:43:00,9822405,4704851,12,2,90.32,0,-105,23.72,0.26,0.13,0.0001,0.0,Regular
2023-08-26 11:44:00,4085945,1899433,7,3,49.19,1,-102,14.05,0.11,0.05,0.0002,0.0002,Regular
2023-08-26 11:45:00,5168773,3910331,6,1,39.82,0,-85,13.63,0.14,0.1,0.0001,0.0,Regular
2023-08-26 11:46:00,7637034,4757450,12,9,17.04,0,-112,26.59,0.2,0.13,0.0002,0.0002,Regular
2023-08-26 11:47:00,8948838,4011449,0,3,20.96,1,-94,16.16,0.24,0.11,0.0,0.0001,Regular
2023-08-26 11:48:00,2784094,2516950,5,9,92.43,1,-87,21.3,0.07,0.07,0.0002,0.0004,Buena
2023-08-26 11:49:00,1239608,3229201,6,2,48.38,0,-81,9.84,0.03,0.09,0.0005,0.0001,Mala
2023-08-26 11:50:00,4662097,1914447,15,7,73.61,0,-103,16.84,0.12,0.05,0.0003,0.0004,Regular
2023-08-26 11:51:00,9737723,3958332,14,1,12.65,0,-96,21.79,0.26,0.11,0.0001,0.0,Regular
2023-08-26 11:52:00,9054515,2680122,19,8,66.13,0,-97,8.89,0.24,0.07,0.0002,0.0003,Mala
2023-08-26 11:53:00,5297084,1216177,1,2,92.54,0,-101,20.66,0.14,0.03,0.0,0.0002,Regular
2023-08-26 11:54:00,4146243,3136859,15,3,33.5,0,-90,17.06,0.11,0.08,0.0004,0.0001,Regular
2023-08-26 11:55:00,5042942,3615209,16,9,60.02,0,-96,13.03,0.13,0.1,0.0003,0.0002,Regular
2023-08-26 11:56:00,1853159,1551497,14,9,94.32,0,-110,21.39,0.05,0.04,0.0008,0.0006,Regular
2023-08-26 11:57:00,4898888,3519332,2,2,73.34,0,-101,9.51,0.13,0.09,0.0,0.0001,Mala
2023-08-26 11:58:00,1895596,979177,3,2,10.92,0,-112,21.44,0.05,0.03,0.0002,0.0002,Regular
2023-08-26 11:59:00,8648392,1991476,11,7,40.98,0,-110,16.53,0.23,0.05,0.0001,0.0004,Regular
2023-08-26 12:00:00,3431129,1021317,4,7,13.15,0,-114,7.37,0.09,0.03,0.0001,0.0007,Mala
2023-08-26 12:01:00,2600720,4326562,16,5,86.83,0,-101,20.05,0.07,0.12,0.0006,0.0001,Regular
2023-08-26 12:02:00,3605327,2008797,5,3,64.06,0,-104,26.54,0.1,0.05,0.0001,0.0001,Regular
2023-08-26 12:03:00,4219598,4426888,9,0,95.86,0,-109,9.3,0.11,0.12,0.0002,0.0,Mala
2023-08-26 12:04:00,7184546,2524676,17,3,6.88,0,-94,24.37,0.19,0.07,0.0002,0.0001,Buena
2023-08-26 12:05:00,7387958,4767132,9,7,45.19,0,-108,10.08,0.2,0.13,0.0001,0.0001,Regular
2023-08-26 12:06:00,9979219,1147937,5,5,14.91,0,-105,24.63,0.27,0.03,0.0001,0.0004,Regular
2023-08-26 12:07:00,9817164,2652304,5,1,38.3,0,-114,1.53,0.26,0.07,0.0001,0.0,Mala
2023-08-26 12:08:00,4675049,586569,19,2,20.38,0,-86,0.22,0.12,0.02,0.0004,0.0003,Mala
2023-08-26 12:09:00,7626924,1484131,14,6,36.24,1,-112,3.4,0.2,0.04,0.0002,0.0004,Mala
2023-08-26 12:10:00,7045001,4816841,3,3,82.83,0,-91,26.22,0.19,0.13,0.0,0.0001,Buena
2023-08-26 12:11:00,6876924,1721793,15,3,20.27,0,-95,16.01,0.18,0.05,0.0002,0.0002,Regular
2023-08-26 12:12:00,9868958,3840488,7,4,50.0,0,-91,17.82,0.26,0.1,0.0001,0.0001,Regular
2023-08-26 12:13:00,1496232,3956453,6,7,92.55,0,-107,25.27,0.04,0.11,0.0004,0.0002,Regular
2023-08-26 12:14:00,4634183,1445424,18,6,99.88,0,-108,1.52,0.12,0.04,0.0004,0.0004,Mala
2023-08-26 12:15:00,8602242,4913115,16,8,28.81,1,-111,11.61,0.23,0.13,0.0002,0.0002,Regular
2023-08-26 12:16:00,3628973,2458754,12,4,93.88,0,-88,19.29,0.1,0.07,0.0003,0.0002,Regular
2023-08-26 12:17:00,4912669,1139068,14,0,29.83,0,-114,12.14,0.13,0.03,0.0003,0.0,Regular
2023-08-26 12:18:00,4991818,2359024,1,3,44.29,0,-95,0.96,0.13,0.06,0.0,0.0001,Mala
2023-08-26 12:19:00,9164962,1871242,9,5,88.4,0,-108,19.53,0.24,0.05,0.0001,0.0003,Regular
